path,sentence
data/processed/conrad_wavs/wwacc_0034-WWConvoCherokee-03-000107755.wav,Ja:ni ju:do ge:líɂa dunadu:li di:je dihnuwo
data/processed/conrad_wavs/wwacc_0035-WWConvoCherokee-03-000116575.wav,ale yíg go:hű:sdi.
data/processed/conrad_wavs/wwacc_0036-WWConvoCherokee-03-000122245.wav,ale u:do:hiyű juwodu digatvdi
data/processed/conrad_wavs/wwacc_0037-WWConvoCherokee-03-000127615.wav,du:níha
data/processed/conrad_wavs/wwacc_0038-WWConvoCherokee-03-000129845.wav,didánaɂnv́:ɂi.
data/processed/conrad_wavs/wwacc_0039-WWConvoCherokee-03-000134135.wav,"nahna a:se dvnè:si Kò:hi̋ i:ga,"
data/processed/conrad_wavs/wwacc_0040-WWConvoCherokee-03-000142835.wav,wanédohnv ge:salíni junidlisdíɂi.
data/processed/conrad_wavs/wwacc_0042-WWConvoCherokee-04-000007535.wav,O:síyo.
data/processed/conrad_wavs/wwacc_0043-WWConvoCherokee-04-000010015.wav,ayv Ja:ni Táɂlidí:hihi.
data/processed/conrad_wavs/wwacc_0044-WWConvoCherokee-04-000013835.wav,O:síyo. Wi:li uwódige:i digwadóɂida. Tò:hi̋ju?
data/processed/conrad_wavs/wwacc_0045-WWConvoCherokee-04-000021615.wav,O:sǐ:gwu.
data/processed/conrad_wavs/wwacc_0046-WWConvoCherokee-04-000023785.wav,U:do:hiyű Uwo:dű:hi i:ga i:gi.
data/processed/conrad_wavs/wwacc_0047-WWConvoCherokee-04-000029645.wav,"v:v, ő:sda i:ga."
data/processed/conrad_wavs/wwacc_0048-WWConvoCherokee-04-000034955.wav,vginohise:lv:gi nihi jalagi hiwò:nǐ:sgv́ɂi.
data/processed/conrad_wavs/wwacc_0049-WWConvoCherokee-04-000043595.wav,vtla. utlíɂigái yijiwóniha.
data/processed/conrad_wavs/wwacc_0050-WWConvoCherokee-04-000049045.wav,Jiyó:wanega hye:no. Jiyó:wanega hye:no. A:sehno gayó:hli ijiwóniha.
data/processed/conrad_wavs/wwacc_0051-WWConvoCherokee-04-000060405.wav,u:do:hiyű o:si:gwu hiwóniha.
data/processed/conrad_wavs/wwacc_0053-WWConvoCherokee-04-000070075.wav,dayv́hvsgisgo nasgwu Jalagi gawóniha?
data/processed/conrad_wavs/wwacc_0054-WWConvoCherokee-04-000078045.wav,nvhgiha ikane:jv kané:goɂi
data/processed/conrad_wavs/wwacc_0055-WWConvoCherokee-04-000084095.wav,"“o:siyo,"
data/processed/conrad_wavs/wwacc_0056-WWConvoCherokee-04-000086335.wav,"howa,"
data/processed/conrad_wavs/wwacc_0057-WWConvoCherokee-04-000089065.wav,"he:sdi, ale “v́:tla”. Yó:wanega."
data/processed/conrad_wavs/wwacc_0059-WWConvoCherokee-04-000102725.wav,"osdi. osdiwóniha, a:sehno íɂagilv́kwdi"
data/processed/conrad_wavs/wwacc_0060-WWConvoCherokee-04-000112315.wav,Jalagi agiwonihisdíɂi.
data/processed/conrad_wavs/wwacc_0062-WWConvoCherokee-05-000007325.wav,Ja:ni jaha:sgo adladítlaɂi?
data/processed/conrad_wavs/wwacc_0063-WWConvoCherokee-05-000012465.wav,v:v
data/processed/conrad_wavs/wwacc_0064-WWConvoCherokee-05-000014515.wav,"uwéti agiha,"
data/processed/conrad_wavs/wwacc_0065-WWConvoCherokee-05-000021595.wav,gesalinísgo jadlí:sdi?
data/processed/conrad_wavs/wwacc_0066-WWConvoCherokee-05-000026225.wav,v:ɂv aginegísv svhi.
data/processed/conrad_wavs/wwacc_0067-WWConvoCherokee-05-000034445.wav,diga:dú:hv̋ ine:na.
data/processed/conrad_wavs/wwacc_0068-WWConvoCherokee-05-000041325.wav,hisgi dagi:kaha diniyóhli junala
data/processed/conrad_wavs/wwacc_0069-WWConvoCherokee-05-000049655.wav,junalasulo
data/processed/conrad_wavs/wwacc_0070-WWConvoCherokee-05-000052675.wav,yidunínaɂa ale uhsdíɂi
data/processed/conrad_wavs/wwacc_0071-WWConvoCherokee-05-000058395.wav,"tlasgwu yu:ne unv:di,"
data/processed/conrad_wavs/wwacc_0072-WWConvoCherokee-05-000065945.wav,Howa. Ine:na.
data/processed/conrad_wavs/wwacc_0073-WWConvoCherokee-05-000069825.wav,tla jő:sda yida
data/processed/conrad_wavs/wwacc_0074-WWConvoCherokee-05-000074405.wav,tla jő:sda yidagínaɂa digwahnuwo
data/processed/conrad_wavs/wwacc_0075-WWConvoCherokee-05-000080235.wav,"agwadu:li digine:sdiɂi,"
data/processed/conrad_wavs/wwacc_0076-WWConvoCherokee-05-000086385.wav,agwadu:lísgwu ije
data/processed/conrad_wavs/wwacc_0077-WWConvoCherokee-05-000092615.wav,galo:gwe agihdíɂi.
data/processed/conrad_wavs/wwacc_0078-WWConvoCherokee-05-000098105.wav,hiɂano
data/processed/conrad_wavs/wwacc_0079-WWConvoCherokee-05-000101045.wav,jagwv:ya tla o:sda yigi.
data/processed/conrad_wavs/wwacc_0080-WWConvoCherokee-05-000107825.wav,kola igáɂi adé:la dejaha?
data/processed/conrad_wavs/wwacc_0081-WWConvoCherokee-05-000115735.wav,sgigatdu yade:lv́ɂi.
data/processed/conrad_wavs/wwacc_0104-WWConvoCherokee-07-000006705.wav,"lì:si deɂu:dó:ɂa agisdà:yv̌:hv:sgi,"
data/processed/conrad_wavs/wwacc_0105-WWConvoCherokee-07-000012835.wav,Galigwǒ:gi di:ni:yő:hli dò:gini:káha. Jalagi ogili
data/processed/conrad_wavs/wwacc_0107-WWConvoCherokee-07-000029265.wav,"ale À:gwadu:lí di:ni:yő:hl jalagi ù:ni go:lǐ:yê:di̋:ɂi, a:sé:hno hla"
data/processed/conrad_wavs/wwacc_0108-WWConvoCherokee-07-000037755.wav,yù:nadu:líha ù:nigo:lǐ:yê:di̋:ɂi. De:sdi.
data/processed/conrad_wavs/wwacc_0112-WWConvoCherokee-07-000064555.wav,"sv̀:gi Ǐ:náge̋ e,"
data/processed/conrad_wavs/wwacc_0113-WWConvoCherokee-07-000067815.wav,"tö:ka, dö:ka, ja:niɂ"
data/processed/conrad_wavs/wwacc_0116-WWConvoCherokee-07-000082225.wav,"Sa:mi, halisdv:hlù:ga; jv̌:sagwu halsdě:la."
data/processed/conrad_wavs/wwacc_0117-WWConvoCherokee-07-000091085.wav,"Dè:jiyó:si:sgé:sdi, i:jalsdà:yv:hv̀:gagwu."
data/processed/conrad_wavs/wwacc_0119-WWConvoCherokee-08-000006895.wav,Gadō ű:sdi?
data/processed/conrad_wavs/wwacc_0120-WWConvoCherokee-08-000009995.wav,Jitǎ:ga. wahyóɂi
data/processed/conrad_wavs/wwacc_0122-WWConvoCherokee-08-000020405.wav,chuně:la Jitǎ:ga dò:ji dò:jihlv̋:gi.
data/processed/conrad_wavs/wwacc_0123-WWConvoCherokee-08-000027005.wav,ù:nadu:lǐ:sgv̌:hno Ǐ:gá:da
data/processed/conrad_wavs/wwacc_0124-WWConvoCherokee-08-000030995.wav,Jitǎ:ga dige:gi:nv̀:néhdi̋:ɂi.
data/processed/conrad_wavs/wwacc_0125-WWConvoCherokee-08-000036625.wav,Á:ma eskv́hsi.
data/processed/conrad_wavs/wwacc_0126-WWConvoCherokee-08-000040565.wav,Ji:sdu wahya agino:hisě:lv́:gi Ǐ:náge̋ E̋:hi.
data/processed/conrad_wavs/wwacc_0127-WWConvoCherokee-08-000047295.wav,Sv̀:gi Ě:ha U:sdi̋ Ama Aye̋:hli u:tanő:ɂi
data/processed/conrad_wavs/wwacc_0128-WWConvoCherokee-08-000059395.wav,amage̋:ɂi eskiné:hv̌:si
data/processed/conrad_wavs/wwacc_0129-WWConvoCherokee-08-000064775.wav,wado.
data/processed/conrad_wavs/wwacc_0131-WWConvoCherokee-08-000071475.wav,Kǎ:hwi?
data/processed/conrad_wavs/wwacc_0132-WWConvoCherokee-08-000074235.wav,hla. Ǔ:gáma À:gwadu:líha
data/processed/conrad_wavs/wwacc_0133-WWConvoCherokee-08-000079745.wav,Gadòhno hla yisgine:né:ha amage̋ɂi gaji:ne:néhdi̋:ɂi
data/processed/conrad_wavs/wwacc_0134-WWConvoCherokee-08-000087815.wav,a:niwahya Suná:le̋?
data/processed/conrad_wavs/wwacc_0135-WWConvoCherokee-08-000091405.wav,ji:sdu u:do:hiyű jalv́kwdane:ha amage̋:ɂi.
data/processed/conrad_wavs/wwacc_0137-WWConvoCherokee-08-000108185.wav,hwě:dô:lv̌:hv?
data/processed/conrad_wavs/wwacc_0138-WWConvoCherokee-08-000111375.wav,Hwě:dô:lv̌:ɂi
data/processed/conrad_wavs/wwacc_0140-WWConvoCherokee-09-000005865.wav,jimi
data/processed/conrad_wavs/wwacc_0141-WWConvoCherokee-09-000007755.wav,"Sv̌:kta tigi, disgiwi̋:dv:si"
data/processed/conrad_wavs/wwacc_0142-WWConvoCherokee-09-000012375.wav,"lu:si:li witiɂv́si,"
data/processed/conrad_wavs/wwacc_0143-WWConvoCherokee-09-000017585.wav,hwě:dô:hv̋:hno Kalsě:ji
data/processed/conrad_wavs/wwacc_0145-WWConvoCherokee-09-000025395.wav,dő:ju?
data/processed/conrad_wavs/wwacc_0146-WWConvoCherokee-09-000028045.wav,dige:lísdgi dodagó:tlv:ni.
data/processed/conrad_wavs/wwacc_0147-WWConvoCherokee-09-000033165.wav,"ka wi:li,"
data/processed/conrad_wavs/wwacc_0148-WWConvoCherokee-09-000035595.wav,A̋ɂda witiya
data/processed/conrad_wavs/wwacc_0149-WWConvoCherokee-09-000038085.wav,À:yo:dǎ:hlahv̋ tidí:ga
data/processed/conrad_wavs/wwacc_0150-WWConvoCherokee-09-000043095.wav,U:ka:hyő:dv̋:ɂi.
data/processed/conrad_wavs/wwacc_0151-WWConvoCherokee-09-000046995.wav,Ye:li̋:gwu
data/processed/conrad_wavs/wwacc_0152-WWConvoCherokee-09-000049975.wav,yaga:na
data/processed/conrad_wavs/wwacc_0153-WWConvoCherokee-09-000052235.wav,"Kò:hi̋ Usv̋:ɂi,"
data/processed/conrad_wavs/wwacc_0155-WWConvoCherokee-09-000058945.wav,À:si:ni je:nv́dagwu Ate:lǐ:do eskv́:si.
data/processed/conrad_wavs/wwacc_0157-WWConvoCherokee-09-000077645.wav,U:do:hiyű tsgwi̋:sdi À:giha digilv̌:hwísdahdi.
data/processed/conrad_wavs/wwacc_0158-WWConvoCherokee-09-000084915.wav,À:si Ju:ni:là:wisdi
data/processed/conrad_wavs/wwacc_0159-WWConvoCherokee-09-000088605.wav,nige:nv̋:da Kò:hi̋ Usv̋:ɂi.
data/processed/conrad_wavs/wwacc_0160-WWConvoCherokee-09-000095955.wav,tu:tagi Niga̋:da na digo:hwe:li. Ga:sgilv̋ distlv́ɂvsi
data/processed/conrad_wavs/wwacc_0161-WWConvoCherokee-09-000106905.wav,udő:ju wē:g
data/processed/conrad_wavs/wwacc_0163-WWConvoCherokee-10-000008195.wav,O:síyo dewidv.
data/processed/conrad_wavs/wwacc_0164-WWConvoCherokee-10-000012765.wav,ehiyv̌:ha Jǒ:hlê:sdi.
data/processed/conrad_wavs/wwacc_0166-WWConvoCherokee-10-000024055.wav,to:juwi? hla uhli I:ga go:hű:sdi.
data/processed/conrad_wavs/wwacc_0167-WWConvoCherokee-10-000029975.wav,Gadò hè:lî:sgé:ɂi?
data/processed/conrad_wavs/wwacc_0168-WWConvoCherokee-10-000034475.wav,gvyanv:hoga.
data/processed/conrad_wavs/wwacc_0170-WWConvoCherokee-10-000051615.wav,Kalsě:ji nù:lsdâ:hnehaɂi.
data/processed/conrad_wavs/wwacc_0171-WWConvoCherokee-10-000056325.wav,"hv̀:, na V̀:sgigí?"
data/processed/conrad_wavs/wwacc_0172-WWConvoCherokee-10-000061245.wav,"v:v,"
data/processed/conrad_wavs/wwacc_0173-WWConvoCherokee-10-000063885.wav,usv:hiye̋:yi ji:gè:sé:sdi yido:sgína:ti:nò:ga
data/processed/conrad_wavs/wwacc_0174-WWConvoCherokee-10-000071165.wav,jò:giné:nv̀:sv̋:ɂi.
data/processed/conrad_wavs/wwacc_0175-WWConvoCherokee-10-000076545.wav,howa:gwu
data/processed/conrad_wavs/wwacc_0177-WWConvoCherokee-10-000081305.wav,inè:na
data/processed/conrad_wavs/wwacc_0178-WWConvoCherokee-10-000085415.wav,nagwúna gè:sv̌:ɂi Gadō u:sdi Ù:danhta jado:da?
data/processed/conrad_wavs/wwacc_0179-WWConvoCherokee-10-000094815.wav,"tsgwi̋:sdi uhlv́gv:gi Usv̋:ɂi ji:gè:sv̌:gi,"
data/processed/conrad_wavs/wwacc_0180-WWConvoCherokee-10-000101635.wav,usdǐ:kadv Ó:si Kò:hi̋ Suná:le̋ɂi.
data/processed/conrad_wavs/wwacc_0181-WWConvoCherokee-10-000108475.wav,"widilúhjv̌:ɂi gáɂnakti̋:ɂi wisdiyv́hlv:ha,"
data/processed/conrad_wavs/wwacc_0182-WWConvoCherokee-10-000116405.wav,ayvhno Nv:wô:ti Dida:náɂnv̋:i dagè:si.
data/processed/conrad_wavs/wwacc_0183-WWConvoCherokee-10-000124125.wav,nahna wigé:dó:hé:sdi Sà:gwű ji:gè:sé:sdi.
data/processed/conrad_wavs/wwacc_0184-WWConvoCherokee-10-000130395.wav,"v:v,"
data/processed/conrad_wavs/wwacc_0185-WWConvoCherokee-10-000133315.wav,ye:li̋:gwudv
data/processed/conrad_wavs/wwacc_0186-WWConvoCherokee-10-000136615.wav,o:gini:sgwádv̋ gè:sé:sdi nà:hiyű:ɂi.
data/processed/conrad_wavs/wwacc_0187-WWConvoCherokee-10-000142855.wav,"howa,"
data/processed/conrad_wavs/wwacc_0188-WWConvoCherokee-10-000144405.wav,nà:hiyű ijilúhjvha dosdv́yanv:hohlv:ɂi.
data/processed/conrad_wavs/wwacc_0190-WWConvoCherokee-10-000161825.wav,Gaɂdō atdi Kalisě:ji Nù:lsdâ:hneha. Ayó:negvɂdi?
data/processed/conrad_wavs/durbin-feeling-tones_0005-df-tones_enhanced-017955.wav,Achű:ja
data/processed/conrad_wavs/durbin-feeling-tones_0006-df-tones_enhanced-020425.wav,Achű:ja
data/processed/conrad_wavs/durbin-feeling-tones_0008-df-tones_enhanced-024925.wav,A̋ɂda
data/processed/conrad_wavs/durbin-feeling-tones_0009-df-tones_enhanced-027045.wav,A̋ɂda
data/processed/conrad_wavs/durbin-feeling-tones_0011-df-tones_enhanced-031805.wav,Ő:sda
data/processed/conrad_wavs/durbin-feeling-tones_0012-df-tones_enhanced-034275.wav,Ő:sda
data/processed/conrad_wavs/durbin-feeling-tones_0014-df-tones_enhanced-038835.wav,U:hye̋:hi
data/processed/conrad_wavs/durbin-feeling-tones_0015-df-tones_enhanced-041605.wav,U:hye̋:hi
data/processed/conrad_wavs/durbin-feeling-tones_0017-df-tones_enhanced-047305.wav,U:hyv̋:dla
data/processed/conrad_wavs/durbin-feeling-tones_0018-df-tones_enhanced-050375.wav,U:hyv̋:dla
data/processed/conrad_wavs/durbin-feeling-tones_0020-df-tones_enhanced-056005.wav,Wá:so:hla
data/processed/conrad_wavs/durbin-feeling-tones_0021-df-tones_enhanced-058605.wav,Wá:so:hla
data/processed/conrad_wavs/durbin-feeling-tones_0023-df-tones_enhanced-063595.wav,Wané:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0024-df-tones_enhanced-066285.wav,Wané:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0026-df-tones_enhanced-072225.wav,Wá:le:la
data/processed/conrad_wavs/durbin-feeling-tones_0027-df-tones_enhanced-074995.wav,Wá:le:la
data/processed/conrad_wavs/durbin-feeling-tones_0029-df-tones_enhanced-080375.wav,Gv:hna
data/processed/conrad_wavs/durbin-feeling-tones_0030-df-tones_enhanced-082955.wav,Gv:hna
data/processed/conrad_wavs/durbin-feeling-tones_0032-df-tones_enhanced-087795.wav,Jí:sgwa
data/processed/conrad_wavs/durbin-feeling-tones_0033-df-tones_enhanced-090395.wav,Jí:sgwa
data/processed/conrad_wavs/durbin-feeling-tones_0035-df-tones_enhanced-095015.wav,Ada:geyhdi
data/processed/conrad_wavs/durbin-feeling-tones_0036-df-tones_enhanced-098145.wav,Ada:geyhdi
data/processed/conrad_wavs/durbin-feeling-tones_0038-df-tones_enhanced-103365.wav,Ada
data/processed/conrad_wavs/durbin-feeling-tones_0039-df-tones_enhanced-105605.wav,Ada
data/processed/conrad_wavs/durbin-feeling-tones_0041-df-tones_enhanced-110185.wav,Adanhdo
data/processed/conrad_wavs/durbin-feeling-tones_0042-df-tones_enhanced-112655.wav,Adanhdo
data/processed/conrad_wavs/durbin-feeling-tones_0044-df-tones_enhanced-118675.wav,Chino:sga
data/processed/conrad_wavs/durbin-feeling-tones_0045-df-tones_enhanced-121415.wav,Chino:sga
data/processed/conrad_wavs/durbin-feeling-tones_0047-df-tones_enhanced-127845.wav,Chuhga
data/processed/conrad_wavs/durbin-feeling-tones_0048-df-tones_enhanced-130005.wav,Chuhga
data/processed/conrad_wavs/durbin-feeling-tones_0050-df-tones_enhanced-134425.wav,Da:hnawa
data/processed/conrad_wavs/durbin-feeling-tones_0051-df-tones_enhanced-137115.wav,Da:hnawa
data/processed/conrad_wavs/durbin-feeling-tones_0053-df-tones_enhanced-142055.wav,Chaně:la
data/processed/conrad_wavs/durbin-feeling-tones_0054-df-tones_enhanced-144615.wav,Chaně:la
data/processed/conrad_wavs/durbin-feeling-tones_0056-df-tones_enhanced-150015.wav,Nǔ:na
data/processed/conrad_wavs/durbin-feeling-tones_0057-df-tones_enhanced-152595.wav,Nǔ:na
data/processed/conrad_wavs/durbin-feeling-tones_0059-df-tones_enhanced-157755.wav,Sě:lu
data/processed/conrad_wavs/durbin-feeling-tones_0060-df-tones_enhanced-160555.wav,Sě:lu
data/processed/conrad_wavs/durbin-feeling-tones_0062-df-tones_enhanced-166345.wav,O:gala:hǒ:ma
data/processed/conrad_wavs/durbin-feeling-tones_0063-df-tones_enhanced-169495.wav,O:gala:hǒ:ma
data/processed/conrad_wavs/durbin-feeling-tones_0065-df-tones_enhanced-174995.wav,Salǒ:li.
data/processed/conrad_wavs/durbin-feeling-tones_0066-df-tones_enhanced-177515.wav,Salǒ:li.
data/processed/conrad_wavs/durbin-feeling-tones_0068-df-tones_enhanced-190135.wav,Nv:wô:ti
data/processed/conrad_wavs/durbin-feeling-tones_0070-df-tones_enhanced-196215.wav,Kanawô:ga
data/processed/conrad_wavs/durbin-feeling-tones_0071-df-tones_enhanced-198655.wav,Kanawô:ga
data/processed/conrad_wavs/durbin-feeling-tones_0073-df-tones_enhanced-203745.wav,Kiyû:ga
data/processed/conrad_wavs/durbin-feeling-tones_0074-df-tones_enhanced-206235.wav,Kiyû:ga
data/processed/conrad_wavs/durbin-feeling-tones_0076-df-tones_enhanced-211835.wav,Ada:dǒ:lî:sdi
data/processed/conrad_wavs/durbin-feeling-tones_0077-df-tones_enhanced-215335.wav,Ada:dǒ:lî:sdi
data/processed/conrad_wavs/durbin-feeling-tones_0079-df-tones_enhanced-221845.wav,Jǐ:sgwô:gwo
data/processed/conrad_wavs/durbin-feeling-tones_0080-df-tones_enhanced-224805.wav,Jǐ:sgwô:gwo
data/processed/conrad_wavs/durbin-feeling-tones_0082-df-tones_enhanced-231015.wav,Kaně:sdâ:hlahv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0083-df-tones_enhanced-234265.wav,Kaně:sdâ:hlahv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0085-df-tones_enhanced-241355.wav,Ganè:ga
data/processed/conrad_wavs/durbin-feeling-tones_0086-df-tones_enhanced-243815.wav,Ganè:ga
data/processed/conrad_wavs/durbin-feeling-tones_0088-df-tones_enhanced-248805.wav,Nv̀:ya
data/processed/conrad_wavs/durbin-feeling-tones_0089-df-tones_enhanced-251015.wav,Nv̀:ya
data/processed/conrad_wavs/durbin-feeling-tones_0091-df-tones_enhanced-255615.wav,Hlawò:tu
data/processed/conrad_wavs/durbin-feeling-tones_0092-df-tones_enhanced-258745.wav,Hlawò:tu
data/processed/conrad_wavs/durbin-feeling-tones_0094-df-tones_enhanced-263495.wav,Wajì:la
data/processed/conrad_wavs/durbin-feeling-tones_0095-df-tones_enhanced-266045.wav,Wajì:la
data/processed/conrad_wavs/durbin-feeling-tones_0097-df-tones_enhanced-271505.wav,Hè:sdi
data/processed/conrad_wavs/durbin-feeling-tones_0098-df-tones_enhanced-273805.wav,Hè:sdi
data/processed/conrad_wavs/durbin-feeling-tones_0099-df-tones_enhanced-276465.wav,Hlè:sdi
data/processed/conrad_wavs/durbin-feeling-tones_0100-df-tones_enhanced-278675.wav,Hlè:sdi
data/processed/conrad_wavs/durbin-feeling-tones_0102-df-tones_enhanced-283095.wav,Gù:gu
data/processed/conrad_wavs/durbin-feeling-tones_0103-df-tones_enhanced-285645.wav,Gù:gu
data/processed/conrad_wavs/durbin-feeling-tones_0105-df-tones_enhanced-290465.wav,À:da:náɂnv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0106-df-tones_enhanced-293585.wav,À:da:náɂnv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0108-df-tones_enhanced-299005.wav,À:da:ně:lv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0109-df-tones_enhanced-302115.wav,À:da:ně:lv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0111-df-tones_enhanced-308035.wav,Gà:na̋:li
data/processed/conrad_wavs/durbin-feeling-tones_0112-df-tones_enhanced-310745.wav,Gà:na̋:li
data/processed/conrad_wavs/durbin-feeling-tones_0114-df-tones_enhanced-316425.wav,Nǔ:dále̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0115-df-tones_enhanced-319205.wav,Nǔ:dále̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0117-df-tones_enhanced-326705.wav,Ù:wé:yv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0118-df-tones_enhanced-329555.wav,Ù:wé:yv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0120-df-tones_enhanced-335265.wav,Gǒ:tv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0121-df-tones_enhanced-337935.wav,Gǒ:tv̋:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0123-df-tones_enhanced-347665.wav,àgiyvwhahtv:hv̌:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0124-df-tones_enhanced-350995.wav,àgiyvwhahtv:hv̌:ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0125-df-tones_enhanced-355125.wav,ùwhtó:saɂdv̌ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0126-df-tones_enhanced-358215.wav,ùwhtó:saɂdv̌ɂi
data/processed/conrad_wavs/durbin-feeling-tones_0127-df-tones_enhanced-363955.wav,à:ni:hwahtíha
data/processed/conrad_wavs/durbin-feeling-tones_0128-df-tones_enhanced-367835.wav,à:ni:hwahtíha
data/processed/conrad_wavs/durbin-feeling-tones_0129-df-tones_enhanced-374155.wav,hwî:yaníha
data/processed/conrad_wavs/durbin-feeling-tones_0130-df-tones_enhanced-376955.wav,hwî:yaníha
data/processed/conrad_wavs/durbin-feeling-tones_0131-df-tones_enhanced-386455.wav,agwada:sdá:yhdi
data/processed/conrad_wavs/durbin-feeling-tones_0132-df-tones_enhanced-390225.wav,agwada:sdá:yhdi
data/processed/conrad_wavs/durbin-feeling-tones_0133-df-tones_enhanced-393765.wav,wùyhdi
data/processed/conrad_wavs/durbin-feeling-tones_0134-df-tones_enhanced-396475.wav,wùyhdi
data/processed/conrad_wavs/durbin-feeling-tones_0136-df-tones_enhanced-410265.wav,ì:ni:hyv:kwidv́ɂvsga
data/processed/conrad_wavs/durbin-feeling-tones_0137-df-tones_enhanced-413525.wav,ì:ni:hyv:kwidv́ɂvsga
data/processed/conrad_wavs/durbin-feeling-tones_0138-df-tones_enhanced-419135.wav,sdi:hyǒ:híha
data/processed/conrad_wavs/durbin-feeling-tones_0140-df-tones_enhanced-428925.wav,dé:da:hltawó:ɂa
data/processed/conrad_wavs/durbin-feeling-tones_0141-df-tones_enhanced-432145.wav,dé:da:hltawó:ɂa
data/processed/conrad_wavs/durbin-feeling-tones_0142-df-tones_enhanced-438105.wav,agwv:sgahldi
