path,sentence
cherokee_new_testament/split_audio/matthew_01_13.wav,tsilakwelino akwayati utenhele'i akwayatino ilayakimi utenhele'i ilaykimino ehso utenhel'i
cherokee_new_testament/split_audio/matthew_01_14.wav,ehsono hsetoki utenhele'i hsetokino ekimi utenhele'i ekimno ilayati utenhele'i
cherokee_new_testament/split_audio/matthew_01_15.wav,ilaytino il'ehsa utenhele'i ili'ehsanho matani utenhele'i matanino tsekakwi utenhele'i
cherokee_new_testament/split_audio/matthew_01_16.wav,tsekakwino tsowa utenhele'i nahski meli uyhehi nahski tsunanukowhihse tsihsa kalonetv tsanohaho'i
cherokee_new_testament/split_audio/matthew_01_17.wav,nahskinho nikatv nunatanetliyvhsv ekwahami tsehe nahiyu ntkvwatalenvtv tewinho tsehe ntvhsthi nika'tu nunatanetliyvhse'i tewinho tsehe nahiyu nvlkvwatalenvt tatilonin tswitikekathinhvhsthane nahiyu ntvhsthi nika'tu nunatanetliyvhse'i tatilonino nahiyu tswitikekathinhvhsthane utayutalenvt tsihsanho tsutenhe nahiyu ntvhsthi nika'tu nunatanetliyvhse'i
cherokee_new_testament/split_audio/matthew_01_18.wav,nahskino hi'a nulhsthanitole utenhv tsihsa kalonetv nahski meli tsihsa utsi tsowa utayhvhsti ahsikw nitantshekvna kehse'i unelitse kalvkwtiyu atanto utanvhthelhvhi
cherokee_new_testament/split_audio/matthew_01_19.wav,tsowa nahski na tsunatsvhsti utanhvhthiyu kehsv iyuhsti al nutulihskvna kehsv iyuhsti kvnikehsv utehohihstohtiyi utelitkwo iyvt wtatsiyakhanhi uwelihse'i
cherokee_new_testament/split_audio/matthew_01_20.wav,ahsenho ahsikw hi'a nahski nuhste'atanthehske'i kvniykw tikhanhwatitohi yihowa unvhsit khvnikehsv nutvnhele ahskithskv'i hi'a nikawehske'i tsowa tewi uwetsi lhehsti tsahskalv hiyanvtiyi meli tsatayvhsti nahskiyhenho na tsikaneli kalvkwtiyu atanto utanthelhvhi
cherokee_new_testament/split_audio/matthew_01_21.wav,ale takananukowhsi atshutsa nahskinho tsihsa tehiyo'vha tsutseliyhenho yvwi totvhstelvhi totakutalhsi unihskanvtsv'i
cherokee_new_testament/split_audio/matthew_01_22.wav,nahskino hi'a nikatiyu nulhsthanitole utohiyutiyi ayelvhsv'i hi'a tsinuwehse yihowa atolehohski akvtihskv'i
cherokee_new_testament/split_audio/matthew_01_23.wav,kvniyukwo athv natsiyehvna kanelitv kehsehsti ale takana'nukowhihsi atshutsa nahskino imanu'eli anohsehehsti nahski anhelvhthanvhi kehsv hi'a nuhsti kathvka unelhanvhi iklatitoha
cherokee_new_testament/split_audio/matthew_01_24.wav,tsowano uyetsv ulhvnhv'i tikhanhwtitohi yihowa ntayunvhsitv nuwehselv nutvnele'i uyhanvhkhekwo utayhvhsti
cherokee_new_testament/split_audio/matthew_02_01.wav,tsihsanho utenhv katuyi katuhv tsutiyi nahiyu tsehe elotv ukvwiyuhi kvnhiyukwo uniluhtse tsiluhsilmi anikahthanha'i nvto tikhalvkv ititlv tsunilohse'i
cherokee_new_testament/split_audio/matthew_02_03.wav,elotvnho ukvwiyuhi uthvkanv nahski uwelihihsti utanvhtate'i ale nikatv tsluhslimi anehi
cherokee_new_testament/split_audio/matthew_02_04.wav,tulawitnho nikatv nunikvwiyuhsv atsilv anelhohi al yvwi tinowhelanehi tuthvtvnhe'i nanha utehti kehsv kalonetv
cherokee_new_testament/split_audio/matthew_02_05.wav,hi'an nikvwawehsele'i tsutiyi katuyi katuhv'i hi'ayhenho nuwanhv uwowhela atolehohski
cherokee_new_testament/split_audio/matthew_02_06.wav,ale nihi katuyi katuhv tsutiyi vlhahskini tsahstikhani yiki tsiltahsuya nunikvwiyuhsv tsutiyi nihiyhenho tatsanukotsi tikwatseli yvwi ihsilitikhanetshehi
cherokee_new_testament/split_audio/matthew_02_08.wav,ale tunvhse katuyi hi'a nuwehse'i itsena ohstv wetsiyoka nahski uhsti ayolhi iyunho etsiwahthvhvha ihskinonhelilhvha ayvnho nahskw witsiluhtsvha ale tsiyatatolihstanelvha
cherokee_new_testament/split_audio/matthew_02_10.wav,unikohvnho nahski nokwhsi ulthanvhi unalihelitse'i
cherokee_new_testament/split_audio/matthew_02_16.wav,nhkwono elotv utolehohsv anikhathanha'i kvwalitahsthanv'i utsahthanvhi uthalhawohse'i ale utanvhse witunihonhe nikatv tiniyolhi katuyi anehi al nikatv nkvnat na'nha'ni tha'li iyunatethiyvt wahsthi nahiyu ntyutalenvtv tstalhsinahihstanehe tsitathvtvhelhv'vhske anikahthanha'i
cherokee_new_testament/split_audio/matthew_02_18.wav,lemayi khanekv unathvkanvki taniyvhkv'i ale tanatloyhihv'i ale utsathi unelhuhkv'i letsili tahskonhihv tsuwetsi ale nutulihskvna kehsv unuwohihstiy nvtkalihstohtihskv nanehvnakw kehsv'i
cherokee_new_testament/split_audio/matthew_02_19.wav,nhkwnho elotv uyohuhsv khvniyukw tikhanhawatitohi yihowa utselika khvnkehsv nutvnhel tsowa ahskithskv itsikwiyi
cherokee_new_testament/split_audio/matthew_02_21.wav,tulenhvnho uthinhvhse ayolhi ale utsi ale ihsliyi wuluhtse'i
cherokee_new_testament/split_audio/matthew_02_22.wav,ahsenho uthvkanv atsila ukvwiyuhi kehsv tsutiyi utota elotv utanetliyvhstanelv'i uhskale nanha wulohihstiyi ahsenho unelhanvhi uweyhahthanhvhi kehsv ahskithskv'i kelili wukolhvhsthane'i
cherokee_new_testament/split_audio/matthew_03_01.wav,nahiyu uluhtse tsani titawohski alihtstohvhske inake tsutiyi
cherokee_new_testament/split_audio/matthew_03_02.wav,hi'a nikawehske'i titsineliyvna tetsatanvhthv'i nhkwyeno kalvlati ehi ukvwiyuhi kehsv ehskaniyu taya'i
cherokee_new_testament/split_audio/matthew_03_03.wav,nahski hi'a na tsikhane'ihstihske atolehohski ihsaya hi'a tsinikawehske'i uwelhuhka khilo inake'i hi'a nikaweha ohstv nitsvka yihowa ulohihstiyi tunvnhv titsitshinohihsta
cherokee_new_testament/split_audio/matthew_03_04.wav,nahskino hi'a tsani unhuwe khemili uhsthiyenhvhi kanotsino utatlohste'i ulhstayvhtinho vle kehse inakenho ehi watulihsi
cherokee_new_testament/split_audio/matthew_03_05.wav,nakwonho wikvwaluhtshele tsiluhslimi al nikatv tsutiyi al nikatv nanvnathv tsotani
cherokee_new_testament/split_audio/matthew_03_06.wav,tsotanino te'uwo'e'i aninohvhske unihskanvtsv'i
cherokee_new_testament/split_audio/matthew_03_08.wav,itsinanukowhayoko atolehohihstohti tetsinetliyvhsv tetsatanhvhtv'i
cherokee_new_testament/split_audio/matthew_03_09.wav,ale lhsti hi'a ntayotsiwehsi itselihsvki totitsatanvhthv'i ekwahami okitota itsvyohseyhenho unelhanvhi yelikwo hi'a nvya yitekvhta yitkolhvna ekwhami tsuwetsi
cherokee_new_testament/split_audio/matthew_03_10.wav,ale nahskw kayula kaluyhsti aha tunhahstetlv teluhkv'i nahskino nikatv teluhkv anohstv nanatatvhskvna tikalyvhstohti ale atsilvyi witatinvti kehsehsti
cherokee_new_testament/split_audio/matthew_03_11.wav,ayv utohiyuhi ama tetsvyawohstiha titsinetliyvhstiyi tetsatanthv ukvwalhi ahsenho nahski na onhi tstaya'i utlihiyu ulhinkitiyu ehskkwo ayv tsulahsulo vlha yeli yiniko'i tikinitahstiyi nahskihskini kalvkwtiyu atanto ale atsilv totatsawohsthani
cherokee_new_testament/split_audio/matthew_03_12.wav,nahski kalahsowhihsti utselika ayheha ale nikatv takalahsowhihsi utselinho ukahthathanvhi takalhihsanhi tvnhi atananvtiyi uthiyvhihskini tvkohvhsthani nikvhtlohskvna atsilvyi
cherokee_new_testament/split_audio/matthew_03_13.wav,nhakwonho tsihsa kelili tsulohse'i tsotani uluhtse tsani etohv'i akawohstiyi uyelvhse'i
cherokee_new_testament/split_audio/matthew_03_14.wav,ahsenho tsani tutlvwhihselekwo hi'a nuwehse'i ayvhskini yihskwawo'v tsikonho ihskiluhtseha'
cherokee_new_testament/split_audio/matthew_03_15.wav,tsihsano tsunetsv hi'a nuwehsele'i unelaki hel khohi kehsv'i ohsiyuhyheno nahski ikinatvnehtiy kinihskwatihstiyi nika'v tuyukhotv kehsv'i khila unelaki uwelihsele'i
cherokee_new_testament/split_audio/matthew_03_16.wav,tsihsanho akawo'v kilakwo iyvtv unhaluhse'i amayi utanvhse'i ale khvnhiyukw kalvlati tsatsihstuki'ele'i ale wukohe unelhanvhi utanvhtho elati ntsutvnhatihse kultihskonhi titselhitv ale uweyalvtse'i
cherokee_new_testament/split_audio/matthew_03_17.wav,al kvnhiykw hi'a ntsuwehse kalvlati hi'a tsikeyu'i akwetsi nahski ohsiyu tsitsiyelv'a
cherokee_new_testament/split_audio/matthew_04_01.wav,nhkwonho atanvhto inake wuthinvhsthane tsihsa ahskina ukoliyetiyi ayelvhse'i
cherokee_new_testament/split_audio/matthew_04_02.wav,nvkhskohinho tsutotakwatv ale nvkhskohi tsuhsvhitv amalhi uwanhv khila uyohsihsanhe'i
cherokee_new_testament/split_audio/matthew_04_05.wav,nhkwonho ahskina kalvkwtiyu tikatuhv wuthinhvhsthane'i ale wukhilvthane uhskoli uthvnvtikalawi'ihstiyi
cherokee_new_testament/split_audio/matthew_04_08.wav,nhakwale ahskina utsathi in'ikathi otalv wi'uthinhvhsthane'i ale tuhsehele nika'v ayelhi tekolhvwatihsv elanikhv'i ale nahski nituwotuhsv'i
cherokee_new_testament/split_audio/matthew_04_09.wav,ale hi'a nuwehsele'i hi'a nikatv ytekvyohihsi iyunho yitsatanvnv ale yihskwatatolihstanelv
cherokee_new_testament/split_audio/matthew_04_11.wav,khilano ahskina utanv'ele'i khvniykwonho tinikhanhwatitohi uniluhtse'i ale kvwahstelvhitole'i
cherokee_new_testament/split_audio/matthew_04_12.wav,tsihsanho uthvkanv tsani atsihstuhv'i kelli wulohse'i
cherokee_new_testament/split_audio/matthew_04_13.wav,nahselitino utanvhsv kekwani kluhtse nanha wutenhe'i nahski vtali amayulhohti tsikatuha tsekwalani ale newathali unatselikohi
cherokee_new_testament/split_audio/matthew_04_14.wav,utohiyuhtiyi atlehohski ihsaya tsunhetse'i hi'a tsinuwehse'i
cherokee_new_testament/split_audio/matthew_04_15.wav,tsekwalani unatselikohi ale newathali unatselikohi itali ititlv tsotani utititlv kelili tsunatalenhvtv yvwi taninelv'i
cherokee_new_testament/split_audio/matthew_04_16.wav,yvwi ulhsihkv tsaninvki utsathi ikakthi unikohv nano ayohuhihstiyi kehsv utselikohi ale utawatihskv tsaninvki ikkathi uninanukotshelv
cherokee_new_testament/split_audio/matthew_04_17.wav,nahiyu tsihsa ulenvhe alhitstohvhske'i hi'a nikawehske'i titsineliyvna tetsatanvhthv'i nhkwyhenho kalvlati ehi ukvwiyuhi kehsv ehskanhiyu taya'i
cherokee_new_testament/split_audio/matthew_04_18.wav,tsihsanho a'ihsv kelli vtalulhohti tukohe anitha'li analhinvtli hsawani kwita tsanohseho'i unhvlhino eniti vtali anikayalu'vhske'i'anikayalu'vhskiyhenho kehse'i
cherokee_new_testament/split_audio/matthew_04_19.wav,hi'an nituwehsel'i hskinihstawatuka yvwinho ihstikaylu'vhski ntahstvyvneli
cherokee_new_testament/split_audio/matthew_04_20.wav,kilakwnho iyvt tuniyohse tikayaluti ale kvwahstawatvhse'i
cherokee_new_testament/split_audio/matthew_04_21.wav,nanhanho wi'uwenv anithali nvwanatale anlhinvli tukohe'i tsimi tsekwiti uwetsi unhvlhinho tsani tsekwiti unitota tsiyuhi unatsa'e'i tanolhvhihsihske tsunikayaluti wituyanvheno
cherokee_new_testament/split_audio/matthew_04_22.wav,kilakwonho iyvt tuniyohse tsiyu ale unitota ale kvwahstawatvhse'i
cherokee_new_testament/split_audio/matthew_04_23.wav,tsihsanho nikvnatv kelili etohe'i tateyhohvhske tsunilaw'ihstiyi ale alihtstohvhske ohstv khanohetv unelanvhi ukvwiyuhi kehsv khanohehske'i ale tekhnvwihske tsullenhvt tunitlvkv'i ale tsutalenhvtv vyuki yvwi unehv'i
cherokee_new_testament/split_audio/matthew_04_24.wav,tekanotsalhvnho nikvnathv hsiliyi uyelihse'i tekvwathinhohelenho nikat tsunitlvki tsutalenhvtv vyuki ale ehihsti uniy'ilitohi ale nhskwo anihskina tikvwaniya'i ale nhskw tsunilvnhohthihski ale nahskw tsuninawihski tunhvwanenho
cherokee_new_testament/split_audio/matthew_04_25.wav,unitsathinho yvwi kvwhstawatvhse'i ntyunilohsvhi kelili ahskohinhokatukiyi ale tsiluhslmi ale tsutiyi ale tsotani hskonititlv
cherokee_new_testament/split_audio/matthew_05_01.wav,unitsathino wtukohv uhshilhv unhaluhse'i uwenhvnho kvwhstawatitohi kvwaluhtsele'i
cherokee_new_testament/split_audio/matthew_05_02.wav,aholinho uhstu'ihsv tuweyhonhe hi'a nuwehse'i
cherokee_new_testament/split_audio/matthew_05_03.wav,ohsiyu iyunalhstanhehti uyo iyunatvnhateki tunatanvhthv'i unatseliyhenho kalvlati ehi ukvwiyuhi kehsv'i
cherokee_new_testament/split_audio/matthew_05_04.wav,ohsiyu iyunalhstanhehti uyo unatanthawateki tketsinwohihsthaniyenho
cherokee_new_testament/split_audio/matthew_05_05.wav,ohsiyu iyunalhstanhehti unatanhvthi katohiyenho unatseli iyulhstohti
cherokee_new_testament/split_audio/matthew_05_06.wav,ohsiyu iyunalhstanehti uniyohsihski ale unithatekihski unatanhvhthi iyunalhstohtiy tketsikhaliliyenho
cherokee_new_testament/split_audio/matthew_05_07.wav,ohsiyu iyunalhstanehti unatatolitsathi tvketsitoltsiyenho
cherokee_new_testament/split_audio/matthew_05_08.wav,ohsiyu iyunalhstanehti tsutanvkalvt tsuninawhi unelanvhiyno unikowahthvti
cherokee_new_testament/split_audio/matthew_05_09.wav,ohsiyu iyunalhstanehti anohihstihski unelhanvhiyenho tsuwetsi tkekohseli
cherokee_new_testament/split_audio/matthew_05_10.wav,ohsiyu iyunalhstanhehti uyo ikekvnateki tuyukhohthv kehsv unihstvtihski unatseliyhenho kalvlati ehi ukvwiyuhi kehsv'i
cherokee_new_testament/split_audio/matthew_05_11.wav,ohsiyu itsalhstanhehti iyunho yvwi uhsonv niketsiwehsehehsti ale uyo niketsvnehehsti al nika'v tsutalenhvtv uhsonv kayhehkoki ketsinhohehskehsti ayv kehsv itsihstvtihskehsti
cherokee_new_testament/split_audio/matthew_05_14.wav,nihi ika itsathihstihski elohi katuhv uhsahilv tsikakhho'i vlha yeli yvkaykvhskalhvka
cherokee_new_testament/split_audio/matthew_05_15.wav,vtla ale yvwi anitsvhstvka atsvhstohti alhilohsti yanulhvtihsko'i kakhohtiyihskini anikhahvhsko'i ikano unathihstaneho nikatv kaltsote aniya'i
cherokee_new_testament/split_audio/matthew_05_16.wav,ika itsathihstihskv tunilvhsattehehsti yvwi nahskino ohstv tetsilvwhstanehv anikowhahthihskehsti ale anilvkwohtihskehsti itsitota kalvlti ehi
cherokee_new_testament/split_audio/matthew_05_17.wav,lhehsti tikhanhawatvhsti ale anatolehohski tuyohsthanilhv yihskiyelihsehehsti vlhahskini yitakyohsthanilhv takkhalililhvhskini
cherokee_new_testament/split_audio/matthew_05_21.wav,itsathvkanvhi iki hi'a tsiniketsiwehsele ethi tsanehe'i lehsti tsatalhvki ale khilo atahihehsti kvwahstvtihsti kehsehsti tinukhotihskiyi
cherokee_new_testament/split_audio/matthew_05_22.wav,ahsenho ayv hi'a nitsvwehseha khilo tinatanhvlhi ahskakehsti kohuhsti nuhstvtihskvna ikehsehsti kvwahstvtihsti kehsehsti tinukohtihskiyi khilonho tinatanhvlhi nitsatanvthvna ikohsehehsti tekalawi'v kvwahstvtihsti kehsehsti khilonho tsaneku ikohsehehsti kvwahstvtihsti kehsehsti tsvhskino atsilvyi
cherokee_new_testament/split_audio/matthew_05_23.wav,nhski iyuhsti iyunho atsilvkelhstiyi hiyhohihehsti tsatanhehti nanhano ihanvhtatihskehsti tihstatanvlhi kohuhsti tselihsehv'i
cherokee_new_testament/split_audio/matthew_05_24.wav,nanha atsilvkelhstiyi hihiyahskehsti tsatanhehti ale hatanvhskehsti ikvyi ohstv nihstnehehsti tihstatanhvlhi khilanho hi'luhkehsti halihskoltihskehsti tsatanhehti
cherokee_new_testament/split_audio/matthew_05_25.wav,nulakwo ohstv nihstv tsyilitohi ahsikwo ihsta'ihsv'i tikukhohtihskiyinhsi wiyitsakhahvka tsayilitohi tikukohtihskino titaniyihskiy wyitskhahvka al titahstutiyi yiwtsayvta
cherokee_new_testament/split_audio/matthew_05_26.wav,utohiyuhiy hi'a nikvwehseha vlha ytvkahinuko'i khvnhi ulhskwalvhti ayelhi'iyatanhvhthehti hakhuyhvha
cherokee_new_testament/split_audio/matthew_05_27.wav,itsathvkanvhi iki hi'a tsiniketswehsele ethi tsanehe'i lhehsti tsatayhonelvki
cherokee_new_testament/split_audio/matthew_05_28.wav,ahsenho ayv hi'a nitsvwehseha khilo akeyhv takhanihskehsti tsunanhsihtiyi utulihskehsti kayula utayhonelvhi kehsehsti tsutanhvhthv'i
cherokee_new_testament/split_audio/matthew_05_29.wav,iyuno hikahtholi hikhathihsi tetsotehstihskehsti hataktheto'ihskehsti ale tsatekehsti ohsiyuyhenho itsalhstanhehti hsakwkw tsalikvhalvtv yitsayohuhseha anho unhohstv hiyelv tsvhskino wiyetsat'ineha
cherokee_new_testament/split_audio/matthew_05_30.wav,iyunho tsoyeni hikahthihsi tetsotehstihskehsti hihskwalihskehsti ale tsatekehsti ohsiyuyheno itsalhstanehti hsakwkwo tsalikvhalvtv yitsayohuhseha anho unhohstv hiyelv tsvhskino wiyetsata'ineha
cherokee_new_testament/split_audio/matthew_05_31.wav,hi'a ikawetv iki khilo utali'i ikakhahvhskehsti kanvnehehsti kowheli nahski tunakalenvhv'i
cherokee_new_testament/split_audio/matthew_05_32.wav,ahseno ayv hi'a nitsvwehseha khilo utali'i ikakhahvhskehsti tsunhsinhvhihskninonv ikehsehsti utayhonehtiyikwo nikvnhihsanehehsti khilono atsikhanhvhi atayekehsti atayhonehehsti
cherokee_new_testament/split_audio/matthew_05_33.wav,ale itsathvkanvhi iki hi'a tsiniketsiwehsele ethi tsanehe'i lhehsti tsayohsthanv tsahselithanv'i yihowahskini niyatvnehehsti nuhstv tsanetsv'i
cherokee_new_testament/split_audio/matthew_05_34.wav,ahsenho ayv hi'a nitsvwehseha lhehsti yitshselithanehsti yitshane'ihsthanehsti kohuhsti lhehsti kalvlati yitsane'ihsthanehsti unelanvhiyenho uwehtiy nahski
cherokee_new_testament/split_audio/matthew_05_35.wav,tlhehsti ale elohi tsulahsihtiyyenho nhski ale tsiluhslmi nahskiyeno atsilvkwoti ukvwiyuhi utseli katuhv'i
cherokee_new_testament/split_audio/matthew_05_38.wav,itsathvkanvhi iki hi'a ikawetv kehsv'i akhahtha akahthakw takvwalhvhskehsti khayuhkanho khayuhkakw takvwalhvhskehsti
cherokee_new_testament/split_audio/matthew_05_39.wav,ahsenho ayv hi'a nitsawehseha lhehsti yitsatlekehsti uhsonhv netsvnelv'i khilohskini hikathihsi tsakkweluhvhskehsti hso'i nahskw hiyalihskolvtanehehsti
cherokee_new_testament/split_audio/matthew_05_40.wav,khilonho utulihskehsti tsayilitahstiyi ale tsana'ehtiy hawini tsanhuwo uthvnohi nahskwo hinvnehehsti
cherokee_new_testament/split_audio/matthew_05_41.wav,khilon hsulhilotv ihstenvhstiy nitsvnhehehsti tha'li iyulhilotv ihstekehsti
cherokee_new_testament/split_audio/matthew_05_42.wav,tsathayohsehi hinehehsti tsatholv'etiyinho utulihski lhehsti iyvtv ihiyatvnhelvki
cherokee_new_testament/split_audio/matthew_05_44.wav,ahsenho ayv hi'a nitsvwehseha tetsikeyuhsehsti ketsihskaki ohstv tetsinetsehehsti ketsihskinvtihski ohstv nitetsatvnhehehsti ketsinikwathihi ale ohstv iyunalhstanhehtiyi itsatatolihstihskehsti kaykoki ktsinohehski ale uyo iketsvnehi
cherokee_new_testament/split_audio/matthew_05_45.wav,nahskino kalvlati ehi itsitota tsuwetsi nitsalhstihskehsti nhskiyno utseli nvto tekanankowhihseho uniyo ale anohstv ale takanvhtaneho unatanhvhthi ale uninekutsitv
cherokee_new_testament/split_audio/matthew_05_46.wav,iyuynho ytitsikeyuha ktsikeyuhi kato yetsakuyvhtahsi' lahsko nahski yinanatvneho ayelhi'atelv anikihsitohi'
cherokee_new_testament/split_audio/matthew_06_01.wav,itseyhahthahehsti lhehsti yitsatanhehehsti anikhahthahv yvwi ktsikowhahthvhtiyikwo ytsiyelvhskehsti iyuyhenho nahskikwo yinuhsti vlha yketsakyvhsi itsitota kalvlti ehi
cherokee_new_testament/split_audio/matthew_06_02.wav,nhski iyuhsti iyun hatanhehehsti lhehsti atselhuhki ikvy wiynoyhvlhihstihskehsti nahski tsinanatvneho unatlonahsti tsulawi'ihstiyi ale ena'itahstiy tekalanvtv'i yvwikw kvwanilkwhohthohtiyi tsuniyelvhso'i utohiyuhiya itsvyohseha kekakuyv'elv
cherokee_new_testament/split_audio/matthew_06_03.wav,nihihskini hatanhehehsti lhehsti tsoyeni hikhskani utolehohsv hikthihsi tsoyeni natvnehv'i
cherokee_new_testament/split_audio/matthew_06_06.wav,nihihskini iyunho thatatolihsthanihsehsti wiyvhihehsti khanvhsulv'i nhakwonho tsahstunhehsti kalohihstiyi hiytatolihstanehehsti tsatota utelihsv ehi tsatolinho utelihsv akowhahthihski ahse tsakyv'eti kehsehsti khvnikehsv'i
cherokee_new_testament/split_audio/matthew_06_07.wav,ahsenho itsatatolihstihskehsti lhehsti ahsekw yitsvkthilohskehsti nhski tsinanatvneho tsunatalenhvtv yvwi utsathiyheno otsinhekv utakalhstohthani tayokathvkaneli anelihsko'i
cherokee_new_testament/split_audio/matthew_06_08.wav,nhihskini lhehsti nhski nunhstv yinitsahstehsti itsitotayhenho akahthaho iyuhsti itsinikvkv ahsikwo netsithayohselvna tsikehso'i
cherokee_new_testament/split_audio/matthew_06_09.wav,nihihskini itsatatolihstihskv hi'a nuhstehsti okitota kalvlati khehi kalvkwtiyu kehsehst tetsato'v'i
cherokee_new_testament/split_audio/matthew_06_10.wav,tsakvwiyuhi kehsv wikananuko'i anhi elohi winikalhsta hatanvhthehskv'i nhskiya kalvlati tsinikalhstiha
cherokee_new_testament/split_audio/matthew_06_11.wav,nitatotakwihsv okalhstayvhti hski'vhsi kohi ika
cherokee_new_testament/split_audio/matthew_06_12.wav,tikehski'vhsikwonho tehskithukv'i nahskiya tsitikayotsineho tsotsithuki
cherokee_new_testament/split_audio/matthew_06_15.wav,iyuhskini nitiketsinhehvna yiki yvwi ketsihskanvtshehv'i nahskwo itsitota vlha yitoketsihvhsi itsihskanvtsv'i
cherokee_new_testament/split_audio/matthew_06_17.wav,nihihskini amalhi hvhskehsti hatlonehskehsti ale hakvhskwohskehsti
cherokee_new_testament/split_audio/matthew_06_18.wav,nhski lhehsti yvwikwo ktsatolehohihsetiyi yitsayelhsehsti amalhi tsvhsv'i tsatothskini utelihsv ehi tsatotnho utelihsv akowhahthihski ahse tsakhuy'ehti kvnikehsv'i
cherokee_new_testament/split_audio/matthew_06_19.wav,lhehsti tsukvwalhoti elohi yitsilhihsihskehsti tshskoyv ale ayhahstltihski uniyohstohtiyi ale aninohskihski uniyvhstiyi ale uninohskihstiyi
cherokee_new_testament/split_audio/matthew_06_21.wav,nanhyhenho tsukvwalohti witsihv'i ahse nhskw witahehsti titsatanvhto
cherokee_new_testament/split_audio/matthew_06_24.wav,vlha khilo yeli anitha'li kvwanalha'i kohuhsti yitokvtvnhihsi yi'ahskakyhenho hsakwo yinkeyuhan hso'i ale yito'uniyvha hsakw yikanikwathihano hso'i lhahskini yeli unlhanvhi ale mamani kohuhstiyitoketsatvnhihsi
cherokee_new_testament/split_audio/matthew_06_25.wav,nahski iyuhsti hi'a nitsvwehseha lhehsti yitselihihskehsti tetsvnhv'i iyuhsti itsikihstiyi ale iyuhsti itsatithahstiyi lhehsti ale titsiyelv'i yitselihihskehsti iyuhsti titsanhuwohstiyi lhahsko akvnhv utlihiyu yiki ehskakwo alhstayvhti' ale lhahsko ayelv'i ehskakwo tinhuwo'
cherokee_new_testament/split_audio/matthew_06_26.wav,titsakhanhvka tsihskwa kalvlo'i anehi layhenho yaniwhsko'i ale tla yaninetsa'ihsko'i lha ale tatanelv yanilhihsihsko'i ahsenho itsitota kallti ehi tokelho'i lahsko nihi uli yintsilvkwoti ehskakw nahski'
cherokee_new_testament/split_audio/matthew_06_27.wav,kakonho nihi tsinitsatvnhv utahsuya uwelihihskvkwo yeli hsakwo iyulhilot yikhanehkwotsa kvnhv'i'
cherokee_new_testament/split_audio/matthew_06_28.wav,ale katonho tinhuwo totselihihsko'i' titsatanthvli tsutsilvhi tlokehsi tsehi tathvhskv'i vtlha ytunilvwhihstaneho'i ale vlha yanihstoho'i
cherokee_new_testament/split_audio/matthew_06_29.wav,ahsenho hi'a nitsvwehseha nahskw hsolman nika'v nuwotuhsv'i lha nahski yinuhste tunhuw'v'i hsakw hi'a nuhstv'i
cherokee_new_testament/split_audio/matthew_06_31.wav,nahski iyuhsti lhehsti yitselihihskehsti hi'a yinitsiwehskehsti kato tayotsiki ale kato tayotsatithahi al kato tayotsanhuwo'i'
cherokee_new_testament/split_audio/matthew_07_01.wav,lhehsti tsitsatalhawhihseli nahskin nihi lhehsti etsilawhihselvki
cherokee_new_testament/split_audio/matthew_07_02.wav,nahskiyn nuhstv itsatalhawhihselv ahse nhskw tv'etsilawhihseli al nuhstv itsatalhilohslv nahskw t'etsalilo'eli
